"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
'2015-07-20T23:00:00',1.01029,1.01531,1.00543,1.01108,64491.8706,1.01133,1.01559,1.00582,1.01252,62903.7099,False
'2015-07-21T23:00:00',1.01129,1.01421,1.00588,1.00668,69698.78,1.01238,1.01494,1.00642,1.00812,64671.5298,False
'2015-07-22T23:00:00',1.00584,1.0132,1.00509,1.00628,53768.1499,1.00966,1.01396,1.00583,1.00732,56474.2296,False
'2015-07-23T23:00:00',1.0063,1.00742,0.99687,0.99835,59890.3199,1.00746,1.00835,0.99749,1.00012,59279.0598,False
'2015-07-26T23:00:00',0.9974,1.00167,0.99445,0.99466,61051.9996,0.99852,1.00207,0.99522,0.99565,61908.6794,False
'2015-07-27T23:00:00',0.99458,1.00137,0.99202,1.00002,64727.5598,0.99573,1.00179,0.99234,1.00122,63562.0998,True
'2015-07-28T23:00:00',0.99917,1.00208,0.99467,0.99833,60256.5102,1.00082,1.00348,0.99667,0.99932,63196.1796,True
'2015-07-29T23:00:00',0.99794,1.00336,0.99681,1.00273,49234.6795,0.99957,1.00378,0.99822,1.00375,47224.2101,True
'2015-07-30T23:00:00',1.00234,1.00689,0.99499,1.00108,53839.1304,1.00325,1.00867,0.99586,1.00292,52641.9697,False
'2015-08-02T23:00:00',1.00148,1.00504,0.99988,1.00345,52846.55,1.00292,1.00547,1.00044,1.00446,54328.1603,True
'2015-08-03T23:00:00',1.00348,1.02253,1.00108,1.01868,73683.8396,1.00447,1.02296,1.0018,1.01972,71849.8502,False
'2015-08-04T23:00:00',1.01862,1.02177,1.01516,1.01748,71808.8505,1.01958,1.0238,1.01568,1.01843,67041.9506,True
'2015-08-05T23:00:00',1.01763,1.02194,1.01271,1.01588,56126.8199,1.01839,1.02406,1.01317,1.01685,57677.9096,True
'2015-08-06T23:00:00',1.01575,1.02628,1.01483,1.02628,61454.8698,1.01649,1.02856,1.01592,1.02812,62341.0603,False
'2015-08-09T23:00:00',1.02548,1.02628,1.01988,1.02267,50132.5894,1.02692,1.02842,1.02037,1.02413,51107.6799,True
'2015-08-10T23:00:00',1.02243,1.0327,1.01969,1.02308,62367.4195,1.02632,1.03656,1.02137,1.02412,67801.0997,True
'2015-08-11T23:00:00',1.02254,1.03689,1.02038,1.03148,79727.3109,1.02476,1.03857,1.02165,1.03265,79542.2004,False
'2015-08-12T23:00:00',1.03255,1.03468,1.0231,1.02748,64971.45,1.03375,1.03742,1.02396,1.02852,70124.3299,True
'2015-08-13T23:00:00',1.02726,1.03808,1.02708,1.03708,63804.8705,1.02894,1.03909,1.02863,1.03892,62280.1393,True
'2015-08-16T23:00:00',1.03541,1.03961,1.03464,1.03726,49939.0602,1.03873,1.04081,1.03594,1.03818,48130.3206,False
'2015-08-17T23:00:00',1.03701,1.03861,1.02769,1.02964,58867.22,1.03821,1.03977,1.0282,1.03074,53991.5699,False
'2015-08-18T23:00:00',1.03028,1.03281,1.02605,1.03068,65052.2204,1.03133,1.03538,1.02666,1.03172,60705.0999,False
'2015-08-19T23:00:00',1.0309,1.03314,1.02347,1.02868,61738.5403,1.03181,1.03386,1.02406,1.02972,61629.0196,True
'2015-08-20T23:00:00',1.02844,1.03356,1.02431,1.02948,72592.4997,1.02963,1.03457,1.02591,1.03132,68326.7304,False
'2015-08-23T23:00:00',1.02851,1.02948,0.99202,1.00788,87346.3199,1.03012,1.03132,0.9944,1.00972,88332.7601,False
'2015-08-24T23:00:00',1.00831,1.01658,0.99959,1.00119,79973.6795,1.01132,1.01772,1.00084,1.00292,78135.6301,False
'2015-08-25T23:00:00',1.00155,1.00506,0.99474,1.00057,83943.0695,1.00408,1.00746,0.99527,1.00252,77410.0398,False
'2015-08-26T23:00:00',1.00073,1.00445,0.99565,1.00188,76362.4404,1.004,1.00498,0.99632,1.00292,70120.7996,True
'2015-08-27T23:00:00',1.00131,1.00956,0.99979,1.00908,76816.2097,1.00364,1.01144,1.00272,1.01086,68447.13,True
'2015-08-30T23:00:00',1.00868,1.01113,0.998,1.00375,53801.5304,1.00972,1.01157,0.99839,1.00469,49521.7601,False
'2015-08-31T23:00:00',1.00373,1.00667,0.99006,0.99067,75274.6106,1.00469,1.00773,0.99137,0.99186,77439.0401,False
'2015-09-01T23:00:00',0.99021,0.99755,0.98485,0.9959,68123.0204,0.99265,0.99839,0.98681,0.99676,70462.6597,True
'2015-09-02T23:00:00',0.99405,0.99868,0.99012,0.99348,60158.8606,0.99791,1.00066,0.99088,0.99452,59670.5807,False
'2015-09-03T23:00:00',0.99173,0.99429,0.98256,0.98348,60119.9903,0.99492,0.99544,0.98309,0.98532,58121.6901,False
'2015-09-06T23:00:00',0.98548,0.99203,0.98348,0.98689,53174.9199,0.9875,0.99262,0.98526,0.98999,53079.2006,True
'2015-09-07T23:00:00',0.987,0.99813,0.98619,0.99455,56324.92,0.98974,0.99872,0.98887,0.99561,61197.8095,True
'2015-09-08T23:00:00',0.99449,0.9991,0.99188,0.99388,63687.8398,0.99561,0.99955,0.99289,0.99522,66224.6395,True
'2015-09-09T23:00:00',0.9919,1.00274,0.98746,0.99868,92878.01,0.99379,1.00354,0.98839,0.99981,91174.5503,False
'2015-09-10T23:00:00',0.99766,1.00178,0.99483,0.99987,51173.6201,1.00017,1.00377,0.99537,1.00333,49825.1499,True
'2015-09-13T23:00:00',1.00028,1.00543,0.99547,1.00296,52723.3795,1.00247,1.0066,0.99645,1.00504,54803.3999,True
'2015-09-14T23:00:00',1.00194,1.00645,0.99348,1.00058,60798.5205,1.00511,1.00741,0.99423,1.00207,57027.71,False
'2015-09-15T23:00:00',1.00031,1.00588,0.99618,1.00427,51844.8495,1.00243,1.00638,0.99677,1.00613,51255.9304,True
'2015-09-16T23:00:00',1.00417,1.01031,0.99775,1.00267,69234.2091,1.00588,1.01274,0.99846,1.00387,67640.8397,True
'2015-09-17T23:00:00',1.00154,1.01168,0.99992,1.00428,73151.6097,1.00269,1.01365,1.00192,1.00772,72699.3896,False
'2015-09-20T23:00:00',1.0058,1.01067,1.00355,1.00508,54143.8606,1.00924,1.01132,1.00422,1.00612,56531.9198,True
'2015-09-21T23:00:00',1.00455,1.01079,1.00136,1.00372,56292.0999,1.0057,1.01246,1.00178,1.00492,56965.9599,False
'2015-09-22T23:00:00',1.00354,1.00486,0.99565,0.99788,59820.8104,1.00486,1.00732,0.99624,0.99881,63714.0695,False
'2015-09-23T23:00:00',0.99762,1.00166,0.98985,0.99788,53296.76,1.00128,1.0027,0.9904,0.99968,54365.0599,True
'2015-09-24T23:00:00',0.99327,1.00238,0.99142,1.00068,60228.1902,0.99447,1.00294,0.99343,1.00252,59462.8302,True
'2015-09-27T23:00:00',1.00028,1.00411,0.99659,0.99788,45841.4299,1.00132,1.00446,0.99729,0.99893,50168.4906,False
'2015-09-28T23:00:00',0.99768,1.00243,0.99112,0.99668,61899.4297,0.99887,1.00278,0.99199,0.99772,58878.12,False
'2015-09-29T23:00:00',0.99615,1.0017,0.99592,0.99708,61349.2805,0.9979,1.00254,0.99634,0.99892,60454.4401,True
'2015-09-30T23:00:00',0.99747,1.01089,0.99547,1.00548,54461.7202,0.99923,1.01131,0.99689,1.00652,53726.5503,True
'2015-10-01T23:00:00',1.00492,1.01131,1.003,1.00988,64202.4994,1.00632,1.01373,1.0039,1.01092,55545.1505,True
'2015-10-04T23:00:00',1.00988,1.01369,1.00467,1.00577,58630.9907,1.01092,1.01419,1.00549,1.00692,54468.2601,True
'2015-10-05T23:00:00',1.00463,1.01798,1.00399,1.01628,58710.1796,1.00756,1.01888,1.00592,1.01729,56554.9196,True
'2015-10-06T23:00:00',1.01545,1.0234,1.0143,1.01708,70681.2208,1.01726,1.02407,1.01577,1.01892,70953.0801,False
'2015-10-07T23:00:00',1.01769,1.02202,1.01156,1.01908,62580.0205,1.01914,1.02302,1.01206,1.02028,60212.5002,True
'2015-10-08T23:00:00',1.01933,1.0239,1.01681,1.02108,68436.0101,1.02038,1.02564,1.01723,1.02372,68327.3408,True
'2015-10-11T23:00:00',1.02108,1.03153,1.01937,1.02943,49630.72,1.02412,1.03163,1.02126,1.03042,49985.8792,False
'2015-10-12T23:00:00',1.02926,1.02988,1.01536,1.01541,61928.6501,1.03045,1.03138,1.01623,1.01646,59902.7301,False
'2015-10-13T23:00:00',1.01544,1.0157,1.00194,1.00588,68956.1504,1.01649,1.01775,1.0025,1.00692,70625.9894,False
'2015-10-14T23:00:00',1.00592,1.0134,1.00357,1.00784,68636.0707,1.00709,1.01412,1.00393,1.0116,70650.4899,False
'2015-10-15T23:00:00',1.00804,1.01222,1.00171,1.00468,53090.5503,1.00924,1.01316,1.00243,1.00732,54710.6504,False
'2015-10-18T23:00:00',1.00388,1.01035,1.00187,1.00588,43366.6498,1.00572,1.01243,1.00291,1.00692,44471.1395,True
'2015-10-19T23:00:00',1.0051,1.01346,1.00456,1.00868,45418.3101,1.0079,1.014,1.00679,1.01052,44479.9696,False
'2015-10-20T23:00:00',1.00922,1.01215,1.00345,1.00468,49359.5106,1.0109,1.01308,1.004,1.00572,49084.5294,False
'2015-10-21T23:00:00',1.00385,1.00856,1.00019,1.00456,53447.02,1.00624,1.00956,1.00141,1.00567,52334.2701,True
'2015-10-22T23:00:00',1.00426,1.01243,1.00103,1.00788,59451.1201,1.00541,1.01374,1.00289,1.00932,57343.9996,True
'2015-10-25T22:00:00',1.00588,1.01358,1.00588,1.00828,40061.9402,1.00812,1.01398,1.00812,1.00972,40620.7895,False
'2015-10-26T22:00:00',1.00747,1.01043,1.00233,1.004,40909.6001,1.00985,1.01105,1.00329,1.00619,43084.0101,False
'2015-10-27T22:00:00',1.00325,1.00614,0.98908,0.99747,54608.5703,1.00578,1.00798,0.99172,0.99861,54312.5396,False
'2015-10-28T22:00:00',0.99773,0.99833,0.99187,0.99188,47620.8102,0.99887,0.99891,0.99284,0.99372,46247.6297,True
'2015-10-29T22:00:00',0.99124,1.00085,0.99043,0.99868,56014.9399,0.99519,1.00153,0.9935,1.00092,55879.8096,True
'2015-11-01T23:00:00',0.9962,1.00246,0.99573,0.99809,45718.8202,0.99928,1.00424,0.99756,0.99907,46188.8099,True
'2015-11-02T23:00:00',0.99808,1.00707,0.99686,1.0022,52650.3603,0.99907,1.00889,0.99867,1.00389,52225.2597,False
'2015-11-03T23:00:00',1.00133,1.0073,1.00056,1.00188,53372.6401,1.005,1.00798,1.0019,1.00332,48760.7599,False
'2015-11-04T23:00:00',1.00157,1.00729,0.99916,1.0046,47542.2302,1.00469,1.00778,1.00073,1.00564,46841.28,True
'2015-11-05T23:00:00',1.00464,1.00886,0.99631,0.99868,53573.06,1.00564,1.01009,0.99746,1.00172,54302.5596,False
'2015-11-08T23:00:00',0.99671,1.00671,0.99671,1.00228,41601.5505,1.00053,1.00768,0.99972,1.00372,44429.34,False
'2015-11-09T23:00:00',1.00097,1.00423,0.99816,0.99957,47485.5698,1.00375,1.00574,0.99888,1.00048,45209.6396,False
'2015-11-10T23:00:00',0.99936,1.00446,0.99757,1.00238,49114.3301,1.00054,1.00495,0.99931,1.00315,45431.8402,True
'2015-11-11T23:00:00',1.00234,1.01423,1.00066,1.01072,60768.6701,1.00315,1.01462,1.00245,1.01152,60095.9801,True
'2015-11-12T23:00:00',1.0108,1.0167,1.00872,1.01428,41924.7904,1.01148,1.01884,1.0109,1.01612,41444.0001,False
'2015-11-15T23:00:00',1.01277,1.01406,1.00667,1.00915,39914.54,1.01626,1.01676,1.00759,1.00998,38431.8899,True
'2015-11-16T23:00:00',1.00909,1.01497,1.00592,1.01241,46847.4707,1.00998,1.01534,1.00748,1.01344,49287.35,False
'2015-11-17T23:00:00',1.01243,1.01329,1.00475,1.01025,46432.7898,1.01336,1.01416,1.0072,1.01063,46037.7597,True
'2015-11-18T23:00:00',1.01025,1.01873,1.00849,1.01611,63038.9298,1.01059,1.01908,1.00975,1.01692,69473.3694,True
'2015-11-19T23:00:00',1.01552,1.02316,1.014,1.02125,61710.5805,1.01713,1.02402,1.01501,1.02345,55001.7698,False
'2015-11-22T23:00:00',1.01958,1.02148,1.01547,1.01896,56246.9899,1.02356,1.02356,1.01587,1.02005,53146.7196,True
'2015-11-23T23:00:00',1.019,1.02345,1.01691,1.02285,49627.1403,1.02005,1.02476,1.01745,1.02372,54957.5709,True
'2015-11-24T23:00:00',1.02285,1.02529,1.01706,1.01842,53532.5194,1.02381,1.02636,1.01749,1.01954,57559.0898,False
'2015-11-25T23:00:00',1.01842,1.01937,1.01435,1.01705,39049.3499,1.01961,1.02111,1.01508,1.01817,38964.8702,False
'2015-11-26T23:00:00',1.01697,1.01957,1.01445,1.01485,39979.0004,1.01817,1.02045,1.01499,1.01853,41421.8698,True
'2015-11-29T23:00:00',1.01446,1.02204,1.01355,1.01944,43290.6802,1.01845,1.0224,1.01451,1.02015,44003.9897,True
'2015-11-30T23:00:00',1.01937,1.03102,1.01814,1.02955,58188.4698,1.0203,1.03132,1.01969,1.03041,57290.34,True
'2015-12-01T23:00:00',1.02959,1.0347,1.02734,1.03143,55240.2401,1.03041,1.03532,1.02785,1.03228,52992.5705,False
'2015-12-02T23:00:00',1.03149,1.03466,1.02015,1.02308,67638.4595,1.03228,1.03502,1.02097,1.02476,66620.2192,False
'2015-12-03T23:00:00',1.02223,1.02825,1.01603,1.02468,65961.6393,1.02606,1.02955,1.01908,1.02732,64762.1501,True
'2015-12-06T23:00:00',1.0236,1.02859,1.01908,1.02157,42116.2098,1.02729,1.02925,1.01965,1.0227,40729.4201,False
'2015-12-07T23:00:00',1.02161,1.02179,1.01388,1.01594,46281.5802,1.02246,1.02358,1.01473,1.01692,55354.1402,False
'2015-12-08T23:00:00',1.01594,1.01824,1.01032,1.01523,48497.6199,1.01853,1.02028,1.01085,1.01617,51025.4994,True
'2015-12-09T23:00:00',1.01532,1.02751,1.01359,1.0211,47500.7206,1.01606,1.02835,1.01475,1.02292,51428.9398,False
'2015-12-10T23:00:00',1.02094,1.02139,1.01395,1.01468,39463.8299,1.02347,1.02372,1.0156,1.01732,43026.2199,True
'2015-12-13T23:00:00',1.01593,1.02255,1.01074,1.02019,50726.67,1.01848,1.02332,1.01178,1.02114,52322.91,True
'2015-12-14T23:00:00',1.01975,1.02644,1.00874,1.01101,54943.4596,1.02095,1.02692,1.00932,1.01214,58416.6494,False
'2015-12-15T23:00:00',1.01046,1.02125,1.00945,1.01635,57185.7501,1.01317,1.02295,1.01165,1.01812,51619.6903,False
'2015-12-16T23:00:00',1.01305,1.01995,1.00828,1.01068,57270.3005,1.0163,1.02046,1.00879,1.01175,64502.3394,False
'2015-12-17T23:00:00',1.01068,1.01659,1.00468,1.01244,53566.6995,1.01177,1.01875,1.00513,1.01526,49922.7799,False
'2015-12-20T23:00:00',1.01051,1.01366,1.00874,1.01115,38648.8101,1.01424,1.01497,1.00942,1.01365,36679.5001,True
'2015-12-21T23:00:00',1.01085,1.01805,1.00994,1.0158,35351.8102,1.01325,1.01856,1.01172,1.01692,33967.4399,True
'2015-12-22T23:00:00',1.01529,1.01858,1.01299,1.01588,28799.8801,1.01715,1.01932,1.01502,1.01691,28180.9499,True
'2015-12-23T23:00:00',1.01461,1.02318,1.01417,1.01989,20448.4702,1.017,1.02446,1.0157,1.02375,20037.0201,False
'2015-12-24T23:00:00',1.01862,1.02203,1.01834,1.02058,1270.73,1.0223,1.02509,1.02202,1.02354,857.43,True
'2015-12-27T23:00:00',1.02195,1.02335,1.01888,1.01948,20852.67,1.02564,1.02564,1.02065,1.02065,19524.4001,True
'2015-12-28T23:00:00',1.01895,1.03152,1.01752,1.03035,30123.3597,1.02149,1.03194,1.01987,1.03117,25389.7599,True
'2015-12-29T23:00:00',1.02933,1.03245,1.02711,1.02995,35640.8302,1.0325,1.03291,1.02923,1.03145,35188.6898,True
'2015-12-30T23:00:00',1.02949,1.03627,1.02595,1.03158,28110.8897,1.03068,1.03725,1.02895,1.03555,28590.2099,False
'2015-12-31T23:00:00',1.03158,1.03158,1.03158,1.03158,0.0,1.03555,1.03555,1.03555,1.03555,0.0,True
'2016-01-03T23:00:00',1.03127,1.03495,1.02085,1.02308,46771.81,1.03389,1.03719,1.02125,1.02492,46082.6303,False
'2016-01-04T23:00:00',1.0232,1.02702,1.01705,1.02035,47934.54,1.02481,1.02745,1.01841,1.02146,49573.7199,False
'2016-01-05T23:00:00',1.0204,1.02192,1.01094,1.01508,72119.2806,1.02151,1.02367,1.01311,1.01644,67324.3094,False
'2016-01-06T23:00:00',1.01399,1.01922,1.00135,1.00464,89317.4805,1.01645,1.02034,1.00245,1.00575,80800.2805,False
'2016-01-07T23:00:00',1.00445,1.01299,1.00228,1.00259,74282.1893,1.00565,1.01355,1.00332,1.00372,77830.4503,False
'2016-01-10T23:00:00',1.0035,1.00753,0.99745,1.00308,81361.98,1.00681,1.00795,1.00011,1.00425,83181.0901,True
'2016-01-11T23:00:00',1.00113,1.00788,0.99963,1.00399,64616.83,1.00414,1.00853,1.0,1.00514,68124.8703,True
'2016-01-12T23:00:00',1.00408,1.01028,0.99828,0.99896,61485.2696,1.00516,1.01106,0.99898,1.00015,63123.6197,False
'2016-01-13T23:00:00',0.99903,1.00505,0.99505,1.00331,73753.5699,1.00021,1.00562,0.99576,1.00393,86179.1897,True
'2016-01-14T23:00:00',1.00323,1.0055,0.98432,0.98668,77100.0294,1.00405,1.00636,0.98476,0.98892,80378.7402,False
'2016-01-17T23:00:00',0.98481,0.99665,0.98434,0.98819,52341.9401,0.98766,0.99725,0.98678,0.98905,50874.9001,True
'2016-01-18T23:00:00',0.98823,0.99713,0.98427,0.99148,76635.0094,0.98905,0.99773,0.98473,0.99412,75018.24,False
'2016-01-19T23:00:00',0.99058,0.99468,0.98359,0.99272,75963.7799,0.99348,0.997,0.98417,0.99373,77006.401,True
'2016-01-20T23:00:00',0.99274,1.00597,0.98948,1.00185,91883.4583,0.99373,1.00652,0.99003,1.0029,89300.8203,True
'2016-01-21T23:00:00',1.0026,1.00629,0.99938,1.00058,63781.1398,1.00466,1.00741,1.00008,1.00171,65129.9105,False
'2016-01-24T23:00:00',0.99879,1.00304,0.99318,0.9942,52760.6401,1.00261,1.00352,0.99384,0.99532,52719.0397,False
'2016-01-25T23:00:00',0.99432,1.001,0.99065,0.99848,60720.2397,0.9955,1.00148,0.99112,0.99992,62550.5804,True
'2016-01-26T23:00:00',0.99857,1.01115,0.99588,1.00595,80214.1797,1.00057,1.01274,0.99802,1.00693,79126.9797,True
'2016-01-27T23:00:00',1.00613,1.01451,1.00347,1.01098,67236.0702,1.00727,1.01506,1.00416,1.01202,68468.5697,True
'2016-01-28T23:00:00',1.01105,1.01623,1.00515,1.00818,84384.0496,1.01213,1.01705,1.00551,1.00932,85144.6503,False
'2016-01-31T23:00:00',1.00757,1.01228,1.00498,1.01165,66465.1207,1.00961,1.01288,1.0056,1.0127,59289.1403,True
'2016-02-01T23:00:00',1.01175,1.01429,1.00397,1.0049,64214.7099,1.0126,1.01532,1.00461,1.00587,64031.7802,True
'2016-02-02T23:00:00',1.0049,1.01627,1.00178,1.01305,78034.5298,1.00592,1.01692,1.00234,1.01385,79292.8495,True
'2016-02-03T23:00:00',1.01314,1.017,1.00418,1.006,74210.3804,1.01385,1.01755,1.00482,1.00673,77536.1192,False
'2016-02-04T23:00:00',1.00588,1.00789,0.99144,0.99468,65475.0203,1.00661,1.00852,0.99412,0.99572,66751.8801,False
'2016-02-07T23:00:00',0.99555,0.9998,0.99348,0.995,57275.4403,0.99948,1.00065,0.99417,0.99598,58654.8492,False
'2016-02-08T23:00:00',0.99451,0.99609,0.97844,0.98717,81951.1897,0.99673,0.99891,0.97932,0.98824,81559.5291,False
'2016-02-09T23:00:00',0.98607,0.99241,0.98168,0.98699,84900.87,0.99,0.99292,0.98228,0.98795,85224.2204,False
'2016-02-10T23:00:00',0.98685,0.99238,0.97134,0.98735,98989.2401,0.98795,0.99291,0.97194,0.98841,99031.2601,True
'2016-02-11T23:00:00',0.98723,0.99511,0.98488,0.99222,74136.5398,0.98841,0.99561,0.98598,0.99435,73508.4101,True
'2016-02-14T23:00:00',0.98988,1.004,0.98943,0.99825,58553.6905,0.993,1.00437,0.99272,1.00095,56497.1409,True
'2016-02-15T23:00:00',0.99733,1.00645,0.99515,0.99861,68946.9403,1.0011,1.00684,0.99568,0.99975,68626.3501,True
'2016-02-16T23:00:00',0.99718,1.00943,0.99564,1.00786,83281.8993,1.00104,1.01078,0.99602,1.00874,80240.2708,False
'2016-02-17T23:00:00',1.00792,1.00845,1.00144,1.00355,69726.2701,1.00869,1.00998,1.00184,1.00469,70621.9499,False
'2016-02-18T23:00:00',1.00355,1.00506,0.99548,1.00408,65703.1999,1.00471,1.00696,0.9959,1.00522,63968.5603,True
'2016-02-21T23:00:00',1.00356,1.0138,1.00154,1.01113,55592.9499,1.00621,1.01439,1.00353,1.01164,56541.8799,True
'2016-02-22T23:00:00',1.0111,1.01993,1.00921,1.01304,67643.86,1.01159,1.02038,1.01118,1.01405,69215.1402,False
'2016-02-23T23:00:00',1.01302,1.01372,1.00589,1.01071,74192.64,1.0142,1.01603,1.00624,1.01189,73294.9807,True
'2016-02-24T23:00:00',1.00886,1.01431,1.00381,1.01395,64295.48,1.01241,1.01525,1.00469,1.01506,64862.5623,True
'2016-02-25T23:00:00',1.01395,1.01515,1.00155,1.00201,56817.4793,1.01512,1.01622,1.00278,1.00439,56844.5007,False
'2016-02-28T23:00:00',1.00238,1.00653,1.00078,1.0041,74264.6404,1.00625,1.00735,1.00157,1.00522,73578.1793,True
'2016-02-29T23:00:00',1.00393,1.00696,0.99757,1.00431,71155.5099,1.00505,1.00731,0.99825,1.00549,71043.39,True
'2016-03-01T23:00:00',1.00448,1.01991,1.00289,1.01837,68700.8306,1.00566,1.02047,1.00459,1.01942,72620.4202,True
'2016-03-02T23:00:00',1.01833,1.02453,1.01557,1.02067,66963.2903,1.01932,1.02498,1.01715,1.02175,67941.3499,False
'2016-03-03T23:00:00',1.02073,1.02333,1.0141,1.02169,81415.9798,1.02172,1.02445,1.01639,1.02289,84660.3189,True
'2016-03-06T23:00:00',1.01787,1.03124,1.01762,1.02922,61908.039,1.02043,1.0319,1.01923,1.03005,66875.1795,True
'2016-03-07T23:00:00',1.02926,1.03337,1.02471,1.02965,67976.8595,1.03005,1.03389,1.02516,1.0306,63589.3496,True
'2016-03-08T23:00:00',1.02963,1.03817,1.0271,1.03456,72332.0906,1.0306,1.03915,1.0287,1.03565,69464.49,False
'2016-03-09T23:00:00',1.03456,1.03712,1.02498,1.02843,89691.2194,1.03574,1.03775,1.02619,1.0295,90405.3597,True
'2016-03-10T23:00:00',1.02843,1.04021,1.02673,1.03761,72229.5908,1.02954,1.04075,1.02856,1.03959,72607.0002,True
'2016-03-13T22:00:00',1.03567,1.04213,1.03051,1.03361,63966.7898,1.03655,1.0425,1.03129,1.03549,64706.7202,False
'2016-03-14T22:00:00',1.03238,1.03579,1.02674,1.02975,70582.1799,1.03589,1.03649,1.02733,1.03085,69506.8498,True
'2016-03-15T22:00:00',1.0273,1.03631,1.0251,1.03021,75902.6301,1.03088,1.03786,1.02606,1.03139,78167.4311,True
'2016-03-16T22:00:00',1.02972,1.04105,1.02858,1.03201,101450.0994,1.03231,1.04172,1.02952,1.03349,108032.4199,False
'2016-03-17T22:00:00',1.03069,1.03791,1.02934,1.03231,70624.4902,1.03377,1.03945,1.03073,1.03419,70214.8404,False
'2016-03-20T22:00:00',1.02931,1.0355,1.02901,1.02991,68940.9505,1.03279,1.03657,1.03046,1.03109,67671.4806,True
'2016-03-21T22:00:00',1.0295,1.03954,1.02871,1.03571,68422.8003,1.03114,1.04019,1.03008,1.03679,67415.98,True
'2016-03-22T22:00:00',1.03571,1.04101,1.0277,1.0294,68361.1807,1.03673,1.0414,1.02894,1.0306,70185.4303,False
'2016-03-23T22:00:00',1.02759,1.03121,1.02471,1.02981,60948.1198,1.03083,1.03296,1.02523,1.03159,60885.3402,True
'2016-03-24T22:00:00',1.03013,1.03279,1.02708,1.02764,56701.1003,1.03261,1.03444,1.02945,1.03136,61356.0296,True
'2016-03-27T23:00:00',1.0286,1.03427,1.02664,1.03281,34213.42,1.0306,1.03499,1.02929,1.03395,31403.68,True
'2016-03-28T23:00:00',1.03179,1.03604,1.02691,1.03241,67540.4103,1.03494,1.03756,1.02749,1.03359,66968.4803,True
'2016-03-29T23:00:00',1.03035,1.03881,1.03035,1.03446,83347.1094,1.03343,1.03935,1.03154,1.03665,83779.4807,False
'2016-03-30T23:00:00',1.03321,1.03625,1.0306,1.03205,70831.4191,1.03698,1.03821,1.031,1.03295,71083.1499,True
'2016-03-31T23:00:00',1.03195,1.03778,1.02784,1.03621,70493.9502,1.03285,1.03902,1.02839,1.03819,72746.3894,False
'2016-04-03T23:00:00',1.03451,1.03621,1.02595,1.02741,56612.1099,1.03739,1.03819,1.02809,1.02859,59582.5601,False
'2016-04-04T23:00:00',1.02661,1.03251,1.01905,1.02185,76921.9902,1.02965,1.03384,1.02029,1.02301,78470.3998,False
'2016-04-05T23:00:00',1.02099,1.02562,1.01986,1.02331,66634.9893,1.02462,1.02639,1.0216,1.02449,65375.5003,True
'2016-04-06T23:00:00',1.02236,1.02903,1.01265,1.01481,73805.8104,1.02482,1.02949,1.01322,1.01599,74594.4201,False
'2016-04-07T23:00:00',1.01419,1.02092,1.01381,1.01781,61482.5402,1.01634,1.02185,1.01499,1.01999,60435.3101,True
'2016-04-10T23:00:00',1.01671,1.02411,1.01397,1.01991,66114.1401,1.01939,1.02446,1.01443,1.02129,63850.3903,True
'2016-04-11T23:00:00',1.01901,1.0332,1.01744,1.03161,70856.6907,1.02229,1.03379,1.02007,1.03279,73335.9003,True
'2016-04-12T23:00:00',1.03134,1.03751,1.02976,1.03321,71504.8604,1.03489,1.03809,1.03027,1.03429,73017.9107,True
'2016-04-13T23:00:00',1.03218,1.05303,1.03157,1.04861,80533.3503,1.03512,1.05362,1.03406,1.04979,79871.6399,True
'2016-04-14T23:00:00',1.04757,1.05267,1.04365,1.04731,66137.9202,1.05013,1.05483,1.04467,1.04989,63670.18,False
'2016-04-17T23:00:00',1.04171,1.04917,1.03815,1.04671,87691.8801,1.04289,1.04989,1.03873,1.04789,85471.6907,True
'2016-04-18T23:00:00',1.0464,1.05037,1.04167,1.0435,92113.66,1.04875,1.05093,1.04215,1.0448,95005.5999,False
'2016-04-19T23:00:00',1.04306,1.05001,1.04241,1.04711,90486.159,1.04706,1.05059,1.04307,1.04849,87472.7202,True
'2016-04-20T23:00:00',1.04738,1.05264,1.0434,1.04371,91367.6712,1.0492,1.0543,1.0443,1.04509,88995.4103,False
'2016-04-21T23:00:00',1.04332,1.04777,1.04212,1.04361,86530.5106,1.04496,1.04849,1.04279,1.04469,85095.3401,False
'2016-04-24T23:00:00',1.04435,1.04467,1.04113,1.0418,70844.3909,1.0477,1.04783,1.04171,1.04498,63737.4003,True
'2016-04-25T23:00:00',1.04131,1.04824,1.04072,1.04586,73697.9003,1.04399,1.04932,1.04289,1.04894,72103.7694,False
'2016-04-26T23:00:00',1.04569,1.04745,1.02041,1.02341,96690.3109,1.04903,1.04987,1.02247,1.02539,93013.2804,False
'2016-04-27T23:00:00',1.02435,1.02958,1.01961,1.02481,99020.9503,1.02711,1.0302,1.02099,1.02634,100141.6104,True
'2016-04-28T23:00:00',1.0241,1.03062,1.02068,1.02151,82547.5702,1.02653,1.03106,1.02195,1.02309,80717.5899,False
'2016-05-01T23:00:00',1.02241,1.02843,1.01983,1.02711,51437.1602,1.02409,1.03047,1.02033,1.02829,50706.1201,True
